Date,Close
2023-04-05,18.525999069213867
2023-04-06,18.690000534057617
2023-04-11,18.93600082397461
2023-04-12,18.95599937438965
2023-04-13,18.959999084472656
2023-04-14,18.917999267578125
2023-04-17,19.15999984741211
2023-04-18,19.121999740600586
2023-04-19,19.01799964904785
2023-04-20,18.98200035095215
2023-04-21,18.826000213623047
2023-04-24,18.729999542236328
2023-04-25,18.733999252319336
2023-04-26,18.270000457763672
2023-04-27,18.426000595092773
2023-04-28,18.488000869750977
2023-05-02,18.219999313354492
2023-05-03,18.281999588012695
2023-05-04,17.99799919128418
2023-05-05,17.989999771118164
2023-05-08,18.11400032043457
2023-05-09,18.417999267578125
2023-05-10,18.615999221801758
2023-05-11,18.61400032043457
2023-05-12,18.697999954223633
2023-05-15,18.68400001525879
2023-05-16,18.65399932861328
2023-05-17,19.0
2023-05-18,19.36400032043457
2023-05-19,19.479999542236328
2023-05-22,19.513999938964844
2023-05-23,19.72599983215332
2023-05-24,19.219999313354492
2023-05-25,19.1560001373291
2023-05-26,19.70599937438965
2023-05-29,19.724000930786133
2023-05-30,19.788000106811523
2023-05-31,19.591999053955078
2023-06-01,19.784000396728516
2023-06-02,20.145000457763672
2023-06-05,20.165000915527344
2023-06-06,20.264999389648438
2023-06-07,20.344999313354492
2023-06-08,20.344999313354492
2023-06-09,20.385000228881836
2023-06-12,20.625
2023-06-13,20.739999771118164
2023-06-14,20.665000915527344
2023-06-15,20.614999771118164
2023-06-16,20.815000534057617
2023-06-19,20.979999542236328
2023-06-20,20.985000610351562
2023-06-21,20.815000534057617
2023-06-22,20.610000610351562
2023-06-23,20.4950008392334
2023-06-26,20.21500015258789
2023-06-27,20.325000762939453
2023-06-28,20.639999389648438
2023-06-29,20.764999389648438
2023-06-30,21.030000686645508
2023-07-03,21.114999771118164
2023-07-04,20.96500015258789
2023-07-05,21.024999618530273
2023-07-06,20.68000030517578
2023-07-07,20.795000076293945
2023-07-10,20.954999923706055
2023-07-11,21.0049991607666
2023-07-12,21.149999618530273
2023-07-13,21.174999237060547
2023-07-14,20.875
2023-07-17,20.959999084472656
2023-07-18,21.270000457763672
2023-07-19,21.25
2023-07-20,21.34000015258789
2023-07-21,21.2450008392334
2023-07-24,21.225000381469727
2023-07-25,21.235000610351562
2023-07-26,21.18000030517578
2023-07-27,21.40999984741211
2023-07-28,21.420000076293945
2023-07-31,21.985000610351562
2023-08-01,21.975000381469727
2023-08-02,21.905000686645508
2023-08-03,21.905000686645508
