Date,Close
2010-01-04,30.344999313354492
2010-01-05,30.25
2010-01-06,30.25
2010-01-07,30.204999923706055
2010-01-08,30.299999237060547
2010-01-11,30.260000228881836
2010-01-12,29.860000610351562
2010-01-13,29.94499969482422
2010-01-14,30.075000762939453
2010-01-15,29.524999618530273
2010-01-18,29.704999923706055
2010-01-19,29.9950008392334
2010-01-20,29.280000686645508
2010-01-21,28.665000915527344
2010-01-22,28.40999984741211
2010-01-25,28.09000015258789
2010-01-26,28.469999313354492
2010-01-27,28.030000686645508
2010-01-28,27.53499984741211
2010-01-29,27.940000534057617
2010-02-01,28.094999313354492
2010-02-02,28.479999542236328
2010-02-03,28.204999923706055
2010-02-04,27.209999084472656
2010-02-05,26.469999313354492
2010-02-08,26.774999618530273
2010-02-09,27.030000686645508
2010-02-10,27.139999389648438
2010-02-11,27.014999389648438
2010-02-12,26.93000030517578
2010-02-15,27.03499984741211
2010-02-16,27.415000915527344
2010-02-17,27.829999923706055
2010-02-18,27.94499969482422
2010-02-19,28.079999923706055
2010-02-22,27.93000030517578
2010-02-23,27.489999771118164
2010-02-24,27.510000228881836
2010-02-25,26.959999084472656
2010-02-26,27.489999771118164
2010-03-01,27.90999984741211
2010-03-02,28.15999984741211
2010-03-03,28.395000457763672
2010-03-04,28.280000686645508
2010-03-05,28.93000030517578
2010-03-08,28.985000610351562
2010-03-09,28.959999084472656
2010-03-10,29.264999389648438
2010-03-11,29.09000015258789
2010-03-12,29.1299991607666
2010-03-15,28.8700008392334
2010-03-16,29.235000610351562
2010-03-17,29.489999771118164
2010-03-18,29.334999084472656
2010-03-19,29.100000381469727
2010-03-22,29.100000381469727
2010-03-23,29.260000228881836
2010-03-24,29.170000076293945
2010-03-25,29.684999465942383
2010-03-26,29.584999084472656
2010-03-29,29.649999618530273
2010-03-30,29.540000915527344
2010-03-31,29.489999771118164
2010-04-01,29.9950008392334
2010-04-06,30.040000915527344
2010-04-07,29.899999618530273
2010-04-08,29.6299991607666
2010-04-09,30.110000610351562
2010-04-12,30.204999923706055
2010-04-13,30.05500030517578
2010-04-14,30.264999389648438
2010-04-15,30.329999923706055
2010-04-16,29.674999237060547
2010-04-19,29.545000076293945
2010-04-20,29.985000610351562
2010-04-21,29.645000457763672
2010-04-22,29.1299991607666
2010-04-23,29.450000762939453
2010-04-26,29.68000030517578
2010-04-27,28.4950008392334
2010-04-28,27.844999313354492
2010-04-29,28.514999389648438
2010-04-30,28.450000762939453
2010-05-03,28.5
2010-05-04,27.46500015258789
2010-05-05,27.19499969482422
2010-05-06,26.665000915527344
2010-05-07,26.665000915527344
2010-05-10,28.239999771118164
2010-05-11,27.94499969482422
2010-05-12,28.209999084472656
2010-05-13,28.19499969482422
2010-05-14,26.989999771118164
2010-05-17,26.9950008392334
2010-05-18,27.545000076293945
2010-05-19,26.81999969482422
2010-05-20,26.389999389648438
2010-05-21,26.524999618530273
2010-05-24,26.399999618530273
2010-05-25,25.600000381469727
2010-05-26,26.040000915527344
2010-05-27,26.969999313354492
2010-05-28,26.985000610351562
2010-05-31,26.90999984741211
2010-06-01,26.889999389648438
2010-06-02,26.815000534057617
2010-06-03,27.155000686645508
2010-06-04,26.405000686645508
2010-06-07,26.15999984741211
2010-06-08,25.959999084472656
2010-06-09,26.385000228881836
2010-06-10,26.895000457763672
2010-06-11,27.110000610351562
2010-06-14,27.719999313354492
2010-06-15,28.024999618530273
2010-06-16,28.045000076293945
2010-06-17,28.139999389648438
2010-06-18,28.235000610351562
2010-06-21,28.575000762939453
2010-06-22,28.344999313354492
2010-06-23,27.934999465942383
2010-06-24,27.315000534057617
2010-06-25,27.184999465942383
2010-06-28,27.56999969482422
2010-06-29,26.450000762939453
2010-06-30,26.649999618530273
2010-07-01,26.079999923706055
2010-07-02,26.094999313354492
2010-07-05,25.959999084472656
2010-07-06,26.65999984741211
2010-07-07,27.219999313354492
2010-07-08,27.545000076293945
2010-07-09,27.719999313354492
2010-07-12,27.764999389648438
2010-07-13,28.260000228881836
2010-07-14,28.28499984741211
2010-07-15,27.90999984741211
2010-07-16,27.309999465942383
2010-07-19,27.219999313354492
2010-07-20,27.155000686645508
2010-07-21,27.28499984741211
2010-07-22,28.045000076293945
2010-07-23,28.094999313354492
2010-07-26,28.31999969482422
2010-07-27,28.584999084472656
2010-07-28,28.549999237060547
2010-07-29,28.420000076293945
2010-07-30,28.30500030517578
2010-08-02,29.155000686645508
2010-08-03,29.084999084472656
2010-08-04,29.155000686645508
2010-08-05,29.100000381469727
2010-08-06,28.700000762939453
2010-08-09,29.190000534057617
2010-08-10,28.899999618530273
2010-08-11,28.155000686645508
2010-08-12,28.145000457763672
2010-08-13,27.975000381469727
2010-08-16,27.8799991607666
2010-08-17,28.299999237060547
2010-08-18,28.200000762939453
2010-08-19,27.65999984741211
2010-08-20,27.34000015258789
2010-08-23,27.530000686645508
2010-08-24,27.049999237060547
2010-08-25,26.78499984741211
2010-08-26,26.985000610351562
2010-08-27,27.235000610351562
2010-08-30,27.094999313354492
2010-08-31,27.15999984741211
2010-09-01,28.100000381469727
2010-09-02,28.084999084472656
2010-09-03,28.385000228881836
2010-09-06,28.479999542236328
2010-09-07,28.19499969482422
2010-09-08,28.459999084472656
2010-09-09,28.75
2010-09-10,28.7450008392334
2010-09-13,28.9950008392334
2010-09-14,29.014999389648438
2010-09-15,28.8799991607666
2010-09-16,28.770000457763672
2010-09-17,28.5
2010-09-20,28.985000610351562
2010-09-21,28.899999618530273
2010-09-22,28.479999542236328
2010-09-23,28.34000015258789
2010-09-24,28.875
2010-09-27,28.700000762939453
2010-09-28,28.709999084472656
2010-09-29,28.475000381469727
2010-09-30,28.415000915527344
2010-10-01,28.290000915527344
2010-10-04,27.924999237060547
2010-10-05,28.520000457763672
2010-10-06,28.780000686645508
2010-10-07,28.829999923706055
2010-10-08,28.829999923706055
2010-10-11,27.920000076293945
2010-10-12,27.764999389648438
2010-10-13,28.469999313354492
2010-10-14,28.3799991607666
2010-10-15,28.469999313354492
2010-10-18,28.520000457763672
2010-10-19,28.399999618530273
2010-10-20,28.530000686645508
2010-10-21,28.864999771118164
2010-10-22,28.774999618530273
2010-10-25,28.739999771118164
2010-10-26,28.545000076293945
2010-10-27,28.329999923706055
2010-10-28,28.46500015258789
2010-10-29,28.459999084472656
2010-11-01,28.389999389648438
2010-11-02,28.639999389648438
2010-11-03,28.31999969482422
2010-11-04,28.860000610351562
2010-11-05,28.770000457763672
2010-11-08,28.760000228881836
2010-11-09,28.979999542236328
2010-11-10,28.540000915527344
2010-11-11,28.385000228881836
2010-11-12,28.325000762939453
2010-11-15,28.600000381469727
2010-11-16,27.924999237060547
2010-11-17,28.145000457763672
2010-11-18,28.674999237060547
2010-11-19,28.600000381469727
2010-11-22,28.239999771118164
2010-11-23,27.510000228881836
2010-11-24,27.709999084472656
2010-11-25,27.774999618530273
2010-11-26,27.489999771118164
2010-11-29,26.799999237060547
2010-11-30,26.649999618530273
2010-12-01,27.3700008392334
2010-12-02,27.950000762939453
2010-12-03,27.954999923706055
2010-12-06,27.854999542236328
2010-12-07,28.219999313354492
2010-12-08,28.329999923706055
2010-12-09,28.56999969482422
2010-12-10,28.559999465942383
2010-12-13,28.709999084472656
2010-12-14,28.78499984741211
2010-12-15,28.565000534057617
2010-12-16,28.600000381469727
2010-12-17,28.364999771118164
2010-12-20,28.530000686645508
2010-12-21,28.90999984741211
2010-12-22,28.84000015258789
2010-12-23,28.790000915527344
2010-12-27,28.405000686645508
2010-12-28,28.415000915527344
2010-12-29,28.565000534057617
2010-12-30,27.979999542236328
2011-01-03,28.559999465942383
2011-01-04,28.579999923706055
2011-01-05,28.479999542236328
2011-01-06,28.485000610351562
2011-01-07,28.190000534057617
2011-01-10,27.770000457763672
2011-01-11,28.125
2011-01-12,28.934999465942383
2011-01-13,29.334999084472656
2011-01-14,29.375
2011-01-17,29.274999618530273
2011-01-18,29.639999389648438
2011-01-19,29.434999465942383
2011-01-20,29.44499969482422
2011-01-21,29.924999237060547
2011-01-24,29.985000610351562
2011-01-25,29.7450008392334
2011-01-26,29.8700008392334
2011-01-27,30.1200008392334
2011-01-28,29.725000381469727
2011-01-31,29.735000610351562
2011-02-01,30.2549991607666
2011-02-02,30.329999923706055
2011-02-03,30.170000076293945
2011-02-04,30.25
2011-02-07,30.53499984741211
2011-02-08,30.625
2011-02-09,30.524999618530273
2011-02-10,30.475000381469727
2011-02-11,30.485000610351562
2011-02-14,30.420000076293945
2011-02-15,30.5
2011-02-16,30.81999969482422
2011-02-17,30.860000610351562
2011-02-18,30.899999618530273
2011-02-21,30.329999923706055
2011-02-22,30.079999923706055
2011-02-23,29.75
2011-02-24,29.704999923706055
2011-02-25,30.06999969482422
2011-02-28,30.350000381469727
2011-03-01,30.049999237060547
2011-03-02,29.790000915527344
2011-03-03,29.915000915527344
2011-03-04,29.71500015258789
2011-03-07,29.524999618530273
2011-03-08,29.68000030517578
2011-03-09,29.549999237060547
2011-03-10,29.295000076293945
2011-03-11,29.049999237060547
2011-03-14,28.729999542236328
2011-03-15,28.06999969482422
2011-03-16,27.44499969482422
2011-03-17,28.110000610351562
2011-03-18,28.15999984741211
2011-03-21,28.860000610351562
2011-03-22,28.78499984741211
2011-03-23,28.885000228881836
2011-03-24,29.325000762939453
2011-03-25,29.334999084472656
2011-03-28,29.344999313354492
2011-03-29,29.315000534057617
2011-03-30,29.584999084472656
